final,name,open,started,succeeded,selfTestFail,errors,patterns,snippets,initialUrl,finalUrl
True,Complianz notice,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://dnsmadeeasy.com/,https://dnsmadeeasy.com/
False,,False,False,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://doaj.org/,https://doaj.org/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree']",http://docker.com/,https://www.docker.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'Reject All', 'By clicking “Accept All Cookies”, you agree']",http://docker.io/,https://www.docker.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://docusign.com/,https://www.docusign.com/
True,dailymotion-us,True,True,True,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://dailymotion.com/,https://www.dailymotion.com/us
True,quantcast,True,True,True,False,[],"['/such as cookies/gi', '/we and our partners.*cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['such as cookies', 'We and our partners store and/or access information on a device, such as cookies', 'store and/or access information on a device', 'personalised ads and content, ad and content measurement']",http://dailyrecord.co.uk/,https://www.dailyrecord.co.uk/
True,quantcast,True,True,True,False,[],"['/such as cookies/gi', '/we and our partners.*cookies/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi', '/personalised ads and content, ad and content measurement/gi']","['such as cookies', 'We and our partners store and/or access information on a device, such as cookies', 'store and/or access information on a device', 'personalised ads and content, ad and content measurement']",http://dailystar.co.uk/,https://www.dailystar.co.uk/
False,,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'We use cookies', 'our site experience. Some of the cookies']",http://dailywire.com/,https://www.dailywire.com/
True,generic-cosmetic,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['accept all', 'Accept all', 'By clicking ‘accept all cookies’, you agree', 'We use cookies', 'Our website uses cookies and similar technologies, to enable essential services and functionality on our site and to collect data on how visitors interact with our site, products, and services. By cli', 'cookies and similar technologies']",http://dan.com/,https://dan.com/
True,Onetrust,True,True,True,False,[],[],[],http://danas.rs/,https://www.danas.rs/
True,com_optanon,True,True,True,False,[],"['/accept cookies/gi', '/we (use|serve)( optional)? cookies/gi']","['Accept Cookies', 'We use cookies']",http://ap.org/,https://www.ap.org/en/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept All', 'We use cookies', 'we use cookies', 'our website to help us understand where we can improve. If this bothers you, please click to configure how we use cookies']",http://apa.org/,https://www.apa.org/
False,cookie-law-info,True,True,False,False,[],['/(this|our) (web)?site.*cookies/gi'],['This website uses cookies'],http://apkdone.com/,https://apkdone.com/
False,,False,False,False,False,[],"['/we (use|serve)( optional)? cookies/gi', '/cookies (and|or) .* technologies/gi', '/consent to.*cookies/gi']","['We use cookies', 'cookies and other technologies', 'consent to our Privacy Policy and Cookies']",http://apkpure.com/,https://apkpure.com/
False,,False,False,False,False,[],"['/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'We use cookies', 'use of cookies', 'our site, you agree to our use of cookies']",http://du.edu/,https://www.du.edu/
True,Complianz notice,True,True,True,False,[],"['/by continuing/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi', '/consent to.*cookies/gi']","['By continuing', ""This website uses cookies as well as similar tools and technologies to understand visitors' experiences. By continuing to use this website, you consent to Duke University's usage of cookies"", 'cookies and similar technologies', ""consent to Duke University's usage of cookies""]",http://duke.edu/,https://duke.edu/
True,osano,True,True,True,False,[],[],[],http://dummies.com/,https://www.dummies.com/
True,dunelm.com,True,True,True,False,[],['/(this|our) (web)?site.*cookies/gi'],['Our site uses cookies'],http://dunelm.com/,https://www.dunelm.com/
True,truyo,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['By clicking Accept', 'We use cookies', 'our website. By clicking Accept you consent to the use of all cookies', 'consent to the use of all cookies']",http://dunkindonuts.com/,https://www.dunkindonuts.com/en
False,Onetrust,True,True,False,False,[],"['/by continuing/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['By continuing', 'use of cookies', 'our website, you acknowledge the use of cookies']",http://duosecurity.com/,https://duo.com/
True,TrustArc-top,True,True,True,False,[],"['/accept all/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['Accept All', 'This site uses cookies', 'cookies and related technologies, as described in\xa0our\xa0privacy\xa0policy, for purposes that may include site operation, analytics, enhanced user experience, or advertising. You may choose to consent to ou']",http://dupont.com/,https://www.dupont.com/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://dw.com/,https://www.dw.com/en/top-stories/s-9097
True,Onetrust,True,True,True,False,[],"['/reject all/gi', '/by continuing/gi', '/we (use|serve)( optional)? cookies/gi', '/use of cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['Reject All', 'By continuing', 'We use cookies', 'use of cookies', 'our site and to improve your experience. By continuing to use our website or by closing this notice you acknowledge that you agree to our use of cookies', 'cookies and other tracking technologies']",http://dynamicyield.com/,https://www.dynamicyield.com/
False,,False,False,False,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi']","['Accept all', 'By clicking “Accept all”, you agree', 'We use cookies', 'our website, simplify navigation, keep our website safe and assist in our marketing efforts. By clicking “Accept all”, you agree to the storing of cookies']",http://gaijin.net/,https://gaijin.net/en
True,Sourcepoint-frame,True,True,True,False,[],[],[],http://gala.fr/,https://www.gala.fr/
True,Onetrust,True,True,True,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://gale.com/,https://www.gale.com//
False,,False,False,False,False,[],"['/use of cookies/gi', '/consent to.*cookies/gi']","['use of cookies', 'consent to our use of cookies']",http://gallup.com/,https://www.gallup.com/home.aspx
False,,False,False,False,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi', '/consent to.*cookies/gi']","['Accept all', 'we use cookies', 'Our website uses cookies', 'our website, e.g. remember if you gave consent to cookies', 'cookies and similar technologies', 'consent to cookies']",http://gameanalytics.com/,https://gameanalytics.com/
True,Onetrust,True,True,True,False,[],"['/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi']","['We and our 620 partners store and/or access information on a device, such as unique IDs in cookies', 'store and/or access information on a device', 'Store and/or access information on a device']",http://gamedistribution.com/,https://gamedistribution.com/
False,,False,False,False,False,[],"['/accept cookies/gi', '/by clicking.*(accept|agree|allow)/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/consent to.*cookies/gi']","['Accept Cookies', 'By clicking on ""Accept', 'We use cookies', 'our website to optimize your user experience. Essential cookies are necessary for the site to function; other cookies are used for marketing and analytic purposes. By clicking on ""Accept Cookies"", you', 'consent to the use of all cookies']",http://gameforge.com/,https://gameforge.com/en-US/
False,com_didomi.io,False,False,False,False,[],[],[],http://gameloft.com/,https://www.gameloft.com/
True,Sourcepoint-frame,True,True,True,False,[],"['/accept all/gi', '/we (use|serve)( optional)? cookies/gi', '/personalised ads and content, ad and content measurement/gi']","['Accept All', 'We use cookies', 'personalised ads and content, ad and content measurement']",http://gamesindustry.biz/,https://www.gamesindustry.biz/
True,Onetrust,True,True,True,False,[],"['/by clicking.*(accept|agree|allow)/gi', '/by continuing/gi']","['by clicking ""I Accept"", you agree', 'By continuing']",http://learnplatform.com/,https://www.instructure.com/k12/products/learnplatform?redirectSource=LP&redirectPath=/home
True,com_didomi.io,True,True,True,False,[],[],[],http://lecturas.com/,https://www.lecturas.com/
True,com_didomi.io,True,True,True,False,[],[],[],http://ledauphine.com/,https://www.ledauphine.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'By clicking “Accept All Cookies”, you agree']",http://ledger.com/,https://www.ledger.com/
False,,False,False,False,False,[],"['/accept cookies/gi', '/we (use|serve)( optional)? cookies/gi']","['accept cookies', 'We use cookies']",http://leeds.ac.uk/,https://www.leeds.ac.uk/
False,,False,False,False,False,[],['/accept all/gi'],['Accept all'],http://lefigaro.fr/,https://www.lefigaro.fr/
True,iubenda,True,True,True,False,[],[],[],http://leggo.it/,https://www.leggo.it/
True,Onetrust,True,True,True,False,[],[],[],http://oe24.at/,https://www.oe24.at/
True,PrimeBox CookieBar,True,True,True,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://oecd-ilibrary.org/,https://www.oecd-ilibrary.org/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://ok.porn/,https://ok.porn/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://ok.xxx/,https://ok.xxx/
False,,False,False,False,False,[],['/by continuing/gi'],['By continuing'],http://corporatefinanceinstitute.com/,https://corporatefinanceinstitute.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/by clicking.*(accept|agree|allow)/gi']","['Accept All', 'ACCEPT ALL', 'By clicking ""Accept All Cookies"", you accept this, and agree']",http://cos.com/,https://www.cos.com/en_usd/index.html
True,Onetrust,True,True,True,False,[],"['/reject all/gi', '/we.*store.*information.*such as.*cookies/gi', '/store and\\/or access information.*on a device/gi']","['Reject All', 'We and our 2 partners store and/or access information on a device, such as unique IDs in cookies', 'store and/or access information on a device', 'Store and/or access information on a device']",http://couchsurfing.com/,https://www.couchsurfing.com/
False,,False,False,False,False,[],['/we (use|serve)( optional)? cookies/gi'],['We use cookies'],http://coupert.com/,https://www.coupert.com/
True,Complianz banner,True,True,True,False,[],[],[],http://courthousenews.com/,https://www.courthousenews.com/
True,osano,True,True,True,False,[],"['/(this|our) (web)?site.*cookies/gi', '/such as cookies/gi']","['This website utilizes technologies such as cookies', 'such as cookies']",http://chartbeat.com/,https://chartbeat.com/
True,Onetrust,True,True,True,False,[],"['/accept all/gi', '/reject all/gi', '/we (use|serve)( optional)? cookies/gi', '/(this|our) (web)?site.*cookies/gi', '/cookies (and|or) .* technologies/gi']","['Accept All', 'Reject All', 'We use cookies', 'our websites, applications, or other web-based services (“Sites”). Cookies are optional, but limiting or declining certain Cookies may impact your visit and experience. For more information on the Coo', 'cookies and similar tracking technologies']",http://chartboost.com/,https://www.chartboost.com/
